country,ISO3,GIRAI_region,GIRAI_subregion,UN_region,UN_sub_region,dimension,thematic_area,enforceability_benchmark,fr_coefficient,ga_coefficient,nsa_coefficient,ta_score,fr_weighted_score,ga_weighted_score,nsa_weighted_score,fr_adjust_score,ga_adjust_score,nsa_adjust_score,fr_norm_score,ga_norm_score,nsa_norm_score,fr_raw_score,ga_raw_score,nsa_raw_score,fr_doc1_existence_num,fr_doc1_existence_text,fr_doc1_title_english,fr_doc1_url,fr_doc1_type_num,fr_doc1_type_text,ga_existence_num,ga_existence_text,ga_title,ga_url,ga_type_num,ga_type_text,ga_draft_type_num,ga_draft_type_text,nsa_existence,nsa_au_existence_num,nsa_au_existence_text,nsa_au_name_english,nsa_au_url,nsa_au_type_num,nsa_au_type_text,nsa_au_action_title,nsa_au_action_url,nsa_au_action_type_num,nsa_au_action_type_text,nsa_cs_existence_num,nsa_cs_existence_text,nsa_cs_name_english,nsa_cs_url,nsa_cs_type_num,nsa_cs_type_text,nsa_cs_action_title,nsa_cs_action_url,nsa_cs_action_type_num,nsa_cs_action_type_text,nsa_ps_existence_num,nsa_ps_existence_text,nsa_ps_name_english,nsa_ps_url,nsa_ps_type_num,nsa_ps_type_text,nsa_ps_action_title,nsa_ps_action_url,nsa_ps_action_type_num,nsa_ps_action_type_text,year
Canada,CAN,North America,,Americas,Northern America,Human Rights and AI,Labour Protection and Right to Work,legally-enforceable,0.9575471687,0.954009428,0.9765625,13.02148438,0,0,13.02148438,0,0,65.10742188,0,0,66.67,0,0,2,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,2,1,"Yes, there are.",Alessandro Delfanti,https://delfanti.org/,99,Other,The Warehouse: Workers and Robots at Amazon,https://www.plutobooks.com/9780745342177/the-warehouse/,1,Research and analysis,1,"Yes, there are.",The writers Guild of Canada,https://www.wgc.ca,2,Sectoral organisation,Open Letter Re: Artificial Intelligence (AI) and the Role of Canadian Creators,https://www.wgc.ca/sites/default/files/2023-06/WGC%20Letter%20to%20PCH-ISED%20on%20AI_June%202023.pdf,99,Other,0,"No, there aren't.",,,,,,,,,2023
Canada,CAN,North America,,Americas,Northern America,Responsible AI Governance,National AI Policy,binding,0.9575471687,0.954009428,0.9765625,79.15599178,38.30188675,34.34433941,6.509765625,95.75471687,85.86084852,32.54882813,100,90,33.33,2,0.9,1,1,"Yes, it does.",Pan-Canadian Artificial Intelligence Strategy,https://ised-isde.canada.ca/site/ai-strategy/en,2,Binding frameworks,1,"Yes, there is evidence of government actions to address the thematic area.","Bill C-27 - An Act to enact the Consumer Privacy Protection Act, the Personal Information and Data Protection Tribunal Act and the Artificial Intelligence and Data Act and to make Consequential and Related Amendments to other Acts",https://www.parl.ca/DocumentViewer/en/44-1/bill/C-27/first-reading,1,Draft frameworks,1,Legally-enforceable frameworks,1,1,"Yes, there are.",Schwartz Reisman Institute for Technology and Society,https://srinstitute.utoronto.ca/,4,Research Institute,Discerning Signal From Noise: the State of Global AI Standardization and What It Means for Canada,https://www.scc.ca/en/about-scc/publications/general/discerning-signal-from-noise-state-global-ai-standardization-and-what-it-means-for-canada,1,Research and analysis,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Canada,CAN,North America,,Americas,Northern America,Responsible AI Governance,Proportionality and Do No Harm,legally-enforceable,0.9575471687,0.954009428,0.9765625,44.67014275,0,38.16037712,6.509765625,0,95.4009428,32.54882813,0,100,33.33,0,1,1,0,"No, there aren't.",,,,,1,"Yes, there is evidence of government actions to address the thematic area.","Bill C-27 - An Act to enact the Consumer Privacy Protection Act, the Personal Information and Data Protection Tribunal Act and the Artificial Intelligence and Data Act and to make Consequential and Related Amendments to other Acts",https://www.parl.ca/DocumentViewer/en/44-1/bill/C-27/first-reading,1,Draft frameworks,1,Legally-enforceable frameworks,1,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,1,"Yes, there are.",Canadian Civil Rights Association,https://ccla.org,99,Other,Right to your Face,https://right2yourface.ca/,2,Advocacy and public awareness campaigns,2023
Canada,CAN,North America,,Americas,Northern America,Human Rights and AI,Public Participation and Awareness,legally-enforceable,0.9575471687,0.954009428,0.9765625,34.34433941,0,34.34433941,0,0,85.86084852,0,0,90,0,0,0.9,0,0,"No, there aren't.",,,,,1,"Yes, there is evidence of government actions to address the thematic area.",Public Awareness Working Group,https://ised-isde.canada.ca/site/advisory-council-artificial-intelligence/en/public-awareness-working-group,18,Public consultations,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Canada,CAN,North America,,Americas,Northern America,Responsible AI Governance,Public Procurement,legally-enforceable,0.9575471687,0.954009428,0.9765625,53.87558941,0,34.34433941,19.53125,0,85.86084852,97.65625,0,90,100,0,0.9,3,0,"No, there aren't.",,,,,1,"Yes, there is evidence of government actions to address the thematic area.",List of Interested Artificial Intelligence (AI) Suppliers,https://www.canada.ca/en/government/system/digital-government/digital-government-innovations/responsible-use-ai/list-interested-artificial-intelligence-ai-suppliers.html,19,State-based non-judicial mechanisms,,,3,1,"Yes, there are.",CIRM and McGill University,https://www.mcgill.ca/,4,Research Institute,"Artificial Intelligence Policy and Funding in Canada: Public Investments, Private Interests",https://www.mcgill.ca/centre-montreal/files/centre-montreal/aipolicyandfunding_report_updated_mar5.pdf,1,Research and analysis,1,"Yes, there are.",Responsible AI Institute,https://www.responsible.ai,2,Sectoral organisation,Importance and Impact of Responsible Procurement of AI,https://www.responsible.ai/importance-and-impact-of-responsible-procurement-of-ai/,1,Research and analysis,1,"Yes, there are.","Deloitte Canada, Omnia AI",https://www2.deloitte.com/ca/en/pages/deloitte-analytics/articles/omnia-artificial-intelligence.html,2,Company,"Unlocking Public Sector AI: AI Procurement in a Box, AI Government Procurement Guidelines, Toolkit 2020",https://www2.deloitte.com/ca/en/pages/deloitte-analytics/articles/guidelines-ai-procurement-government.html,3,"Developing ethical guidelines, standards, and best practices",2023
Canada,CAN,North America,,Americas,Northern America,Responsible AI Capacities,Public Sector Skills Development,binding,0.9575471687,0.954009428,0.9765625,34.34433941,0,34.34433941,0,0,85.86084852,0,0,90,0,0,0.9,0,0,"No, there aren't.",,,,,1,"Yes, there is evidence of government actions to address the thematic area.",Using Generative AI in the Government of Canada (DDN321),"https://catalogue.csps-efpc.gc.ca/product?catalog=DDN321&cm_locale=en#upcoming-offerings.%20According%20to%20my%20understanding,%20this%20course%20was%20also%20offered%20in%202023,%20right?",9,Training and courses,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Canada,CAN,North America,,Americas,Northern America,Responsible AI Governance,Responsibility and Accountability,binding,0.9575471687,0.954009428,0.9765625,57.69162712,0,38.16037712,19.53125,0,95.4009428,97.65625,0,100,100,0,1,3,0,"No, there aren't.",,,,,1,"Yes, there is evidence of government actions to address the thematic area.","Bill C-27 - An Act to enact the Consumer Privacy Protection Act, the Personal Information and Data Protection Tribunal Act and the Artificial Intelligence and Data Act and to make Consequential and Related Amendments to other Acts",https://www.parl.ca/DocumentViewer/en/44-1/bill/C-27/first-reading,1,Draft frameworks,1,Legally-enforceable frameworks,3,1,"Yes, there are.","Centre for Media, Technology, and Democracy",https://www.mediatechdemocracy.com/,1,Public University,Roundtable on the Artificial Intelligence and Data Act,https://www.mediatechdemocracy.com/events/roundtable-on-the-artificial-intelligence-and-data-act,8,Conferences and workshops,1,"Yes, there are.",Canadian Civil Liberties Association,https://ccla.org,99,Other,Advocates Demand Proper Consideration for AI Regulation,https://ccla.org/press-release/advocates-demand-proper-consideration-for-ai-regulation/,2,Advocacy and public awareness campaigns,1,"Yes, there are.",Standards Council of Canada,https://www.scc.ca,1,State owned enterprise,AI and Data Governance Standardization Collaborative,https://www.scc.ca/en/flagships/data-governance,3,"Developing ethical guidelines, standards, and best practices",2023
Canada,CAN,North America,,Americas,Northern America,Responsible AI Governance,"Safety, Accuracy and Reliability",binding,0.9575471687,0.954009428,0.9765625,40.85410503,0,34.34433941,6.509765625,0,85.86084852,32.54882813,0,90,33.33,0,0.9,1,0,"No, there aren't.",,,,,1,"Yes, there is evidence of government actions to address the thematic area.",Financial Industry Forum on Artificial Intelligence: A Canadian Perspective on Responsible AI,https://www.osfi-bsif.gc.ca/Eng/Docs/ai-ia.pdf,3,Plans and programmes,,,1,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,1,"Yes, there are.",Standards Council of Canada,https://www.scc.ca,1,State owned enterprise,International Standards Roadmap,https://tc.canada.ca/en/corporate-services/acts-regulations/international-standards-latest-updates-november-2023,3,"Developing ethical guidelines, standards, and best practices",2023
Canada,CAN,North America,,Americas,Northern America,Responsible AI Governance,Transparency and Explainability,binding,0.9575471687,0.954009428,0.9765625,82.9720295,38.30188675,38.16037712,6.509765625,95.75471687,95.4009428,32.54882813,100,100,33.33,3,1,1,1,"Yes, there are.",Directive on Automated Decision-Making,https://www.tbs-sct.canada.ca/pol/doc-eng.aspx?id=32592,1,Legally-enforceable frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",Financial Industry Forum on Artificial Intelligence: A Canadian Perspective on Responsible AI,https://www.osfi-bsif.gc.ca/Eng/Docs/ai-ia.pdf,3,Plans and programmes,,,1,0,"No, there aren't.",,,,,,,,,1,"Yes, there are.",AMII,https://amii.ca,3,Independent research institute,xAI Lab,https://sites.ualberta.ca/~amiixai/,1,Research and analysis,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Access to Remedy and Redress,legally-enforceable,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Bias and Unfair Discrimination,legally-enforceable,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Children's Rights,legally-enforceable,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Capacities,Competitions Authorities,legally-enforceable,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Cultural and Linguistic Diversity,binding,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Data Protection and Privacy,legally-enforceable,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Gender Equality,legally-enforceable,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Human Oversight and Determination,binding,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Impact Assessments,binding,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Capacities,International Cooperation,binding,0.2871462256,0.299528302,0.3515625,10.78301887,0,10.78301887,0,0,26.95754718,0,0,90,0,0,0.9,0,0,"No, there aren't.",,,,,1,"Yes, there is evidence of government actions to address the thematic area.",Adherence to UNESCO Recommendation on the Ethics of Artificial Intelligence,https://www.ohchr.org/sites/default/files/2022-03/UNESCO.pdf,10,Establishing partnerships and collaborations,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Labour Protection and Right to Work,legally-enforceable,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,National AI Policy,binding,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, it doesn't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Proportionality and Do No Harm,legally-enforceable,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Public Participation and Awareness,legally-enforceable,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Public Procurement,legally-enforceable,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Capacities,Public Sector Skills Development,binding,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Responsibility and Accountability,binding,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,"Safety, Accuracy and Reliability",binding,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Central African Republic,CAF,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Transparency and Explainability,binding,0.2871462256,0.299528302,0.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Access to Remedy and Redress,legally-enforceable,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Bias and Unfair Discrimination,legally-enforceable,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Children's Rights,legally-enforceable,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Capacities,Competitions Authorities,legally-enforceable,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Cultural and Linguistic Diversity,binding,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Data Protection and Privacy,legally-enforceable,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Gender Equality,legally-enforceable,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Human Oversight and Determination,binding,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Impact Assessments,binding,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Capacities,International Cooperation,binding,0.3278301883,0.299528302,0.515625,11.98113208,0,11.98113208,0,0,29.9528302,0,0,100,0,0,1,0,0,"No, there aren't.",,,,,1,"Yes, there is evidence of government actions to address the thematic area.",Adherence to UNESCO Recommendation on the Ethics of Artificial Intelligence,https://www.ohchr.org/sites/default/files/2022-03/UNESCO.pdf,10,Establishing partnerships and collaborations,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Labour Protection and Right to Work,legally-enforceable,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,National AI Policy,binding,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, it doesn't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Proportionality and Do No Harm,legally-enforceable,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Human Rights and AI,Public Participation and Awareness,legally-enforceable,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Public Procurement,legally-enforceable,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Capacities,Public Sector Skills Development,binding,0.3278301883,0.299528302,0.515625,10.78301887,0,10.78301887,0,0,26.95754718,0,0,90,0,0,0.9,0,0,"No, there aren't.",,,,,1,"Yes, there is evidence of government actions to address the thematic area.",20 State Agents Trained on the Development of Telecommunications,https://tchadinfos.com/20-agents-de-letat-formes-en-chine-sur-les-telecommunications-recoivent-des-attestations/,9,Training and courses,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Responsibility and Accountability,binding,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,"Safety, Accuracy and Reliability",binding,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chad,TCD,Africa,Central Africa,Africa,Sub-Saharan Africa,Responsible AI Governance,Transparency and Explainability,binding,0.3278301883,0.299528302,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Chile,CHL,South and Central America,South America,Americas,Latin America and the Caribbean,Responsible AI Governance,Access to Remedy and Redress,legally-enforceable,0.8266509342,0.8125,1,6.666,0,0,6.666,0,0,33.33,0,0,33.33,0,0,1,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,1,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,1,"Yes, there are.",Constitutional Journal,https://www.diarioconstitucional.cl,2,Company,"Opinion Articles, on the Relationship Between the Development of Artificial Intelligence and Criminal Law",https://www.diarioconstitucional.cl/entrevistas/profesor-francisco-bedecarratz-sobre-la-relacion-entre-el-desarrollo-de-la-inteligencia-artificial-y-el-derecho-penal-aqui-van-a-aparecer-formas-de-comision-o-modus-operandi-totalmente-nuev/,1,Research and analysis,2023
